symbol,entry_time,onset_time,peak_time,spike_pct,lag_minutes,close,return_1m_pct,return_3m_pct,return_5m_pct,return_15m_pct,rsi_14,cmo_14,stoch_k,stoch_d,cci_20,adx_14,di_gap,ema9_21_gap_pct,ema_cross_up,macd_histogram_pct,roc_10_pct,atr_pct,bb_position,bb_width_pct,volume_ratio_20,cmf_20,obv_slope_5,body_pct,range_pct,close_position_in_range
REDTRY,2026-08-15 23:47:59,2026-08-15 23:42:59,2026-08-16 00:02:59,17.52809,10,4.47,-3.45572354,-0.4454343,-0.22321429,1.13122172,51.49940357,12.19512195,16.66666667,72.22222222,155.57501459,53.39204585,51.61290323,0.75545194,0,0.16534126,0.4494382,0.00990732,0.54355201,0.04632357,15.90736757,0.00971349,-0.05720799,-3.45572354,5.81655481,0.03846154
HEMITRY,2026-08-15 23:50:59,2026-08-15 23:51:59,2026-08-16 00:00:59,5.02065,0,0.3155,0.25421036,-0.47318612,-0.59861374,-1.19010335,31.05902195,-39.39393939,20.56074766,13.97582539,-136.65138616,52.00948273,-29.34472934,-1.1570128,0,-0.01529639,-1.5600624,0.00794657,0.13083765,0.02867054,0.78343251,-0.05404799,0.05343051,0.47770701,0.79239303,0.88
HEMITRY,2026-08-15 23:50:59,2026-08-15 23:51:59,2026-08-16 00:00:59,5.02065,1,0.3147,-0.31675641,-0.66287879,-1.47150908,-1.28607277,28.1879875,-33.33333333,6.06060606,16.64605236,-136.78657074,51.28269773,-16.92708333,-1.18986408,0,-0.03926541,-1.65625,0.00871578,0.10132246,0.0380312,0.52539965,-0.13896289,-0.45384942,-0.2851711,0.73085478,0.26086957
HEMITRY,2026-08-15 23:50:59,2026-08-15 23:51:59,2026-08-16 00:00:59,5.02065,3,0.317,0.06313131,-0.75140889,-1.15372622,0.22130888,31.55448098,-4.54545455,28.57142857,33.98864133,-94.78557505,54.46839457,-8.77192982,-1.15686495,0,-0.02452022,-1.64443065,0.00899054,0.27475186,0.06057351,0.94158966,-0.12295092,-0.51601112,0.25300443,1.26182965,0.7
HEMITRY,2026-08-15 23:50:59,2026-08-15 23:51:59,2026-08-16 00:00:59,5.02065,5,0.3174,-0.62617408,-1.02899906,-0.96723869,-3.4965035,31.74268216,-18.68131868,39.44954128,36.05382836,-69.33629959,59.17199102,-11.56316916,-1.15915589,0,-0.03219661,-0.59505168,0.0105095,0.27944888,0.08755786,0.98477963,-0.20624229,-0.52159483,-0.53274835,0.97668557,0.29032258
HEMITRY,2026-08-15 23:50:59,2026-08-15 23:51:59,2026-08-16 00:00:59,5.02065,10,0.3205,0.15625,-0.55848588,0.37582211,-6.55976676,35.7701198,-61.36363636,25.60553633,25.30409493,-62.98568507,48.74294831,-39.34911243,-1.40471052,0,-0.24178247,-2.55396777,0.01506575,0.28376805,0.12836545,0.80800247,-0.18034271,0.75359474,0.18755861,0.68642746,0.31818182
YBTRY,2026-08-15 23:50:59,2026-08-15 23:50:59,2026-08-16 00:05:59,8.0402,0,3.98,-0.25062657,0.0,-0.25062657,0.50505051,55.53793091,33.33333333,22.22222222,25.92592593,57.14285714,62.69016698,66.66666667,0.16285836,0,0.04469183,0.50505051,0.00215363,0.66854997,0.01494448,0.25689733,-0.67204205,-0.74769757,-0.25062657,0.25125628,0.0
YBTRY,2026-08-15 23:50:59,2026-08-15 23:50:59,2026-08-16 00:05:59,8.0402,1,3.99,0.25125628,0.25125628,0.0,0.75757576,64.59018944,60.0,33.33333333,25.92592593,95.01557632,58.94867038,81.81818182,0.18174155,0,0.06380659,0.75757576,0.00196921,0.85476212,0.01491423,0.08696251,-0.66760776,-0.58540943,0.0,0.0,
YBTRY,2026-08-15 23:50:59,2026-08-15 23:50:59,2026-08-16 00:05:59,8.0402,3,3.98,0.0,-0.25062657,-0.25062657,0.75949367,58.27512796,60.0,22.22222222,30.74074074,68.37606838,49.43104515,81.81818182,0.17660768,0,0.07943112,0.50505051,0.00197416,0.74504901,0.0144053,0.0,-0.63185794,-0.02263944,0.0,0.0,
YBTRY,2026-08-15 23:50:59,2026-08-15 23:50:59,2026-08-16 00:05:59,8.0402,5,3.99,0.0,0.0,0.75757576,0.75757576,67.9823797,100.0,40.0,40.0,152.70018622,41.144094,100.0,0.19785746,0,0.12103636,0.75757576,0.00179019,0.9463037,0.01583482,0.00757135,-0.60904112,0.15946399,0.0,0.0,
YBTRY,2026-08-15 23:50:59,2026-08-15 23:50:59,2026-08-16 00:05:59,8.0402,10,3.96,0.0,0.0,0.0,0.50761421,49.05453885,60.0,100.0,100.0,74.07407407,33.93630179,60.0,-0.03297074,0,0.04185095,0.0,0.00090188,0.72406454,0.00790311,0.0,-0.41361915,,0.0,0.0,
REDTRY,2026-08-16 00:18:59,2026-08-16 00:26:59,2026-08-16 00:33:59,5.86011,0,5.16,-0.76923077,-1.90114068,-3.73134328,-6.18181818,47.26755257,-30.55555556,7.69230769,8.44645551,-152.71659325,33.72066505,-25.53191489,0.33003197,0,-1.01104373,-5.32110092,0.01951827,-0.01202024,0.06865613,0.48775416,-0.0639486,-0.83493014,-0.9596929,2.13178295,0.27272727
REDTRY,2026-08-16 00:18:59,2026-08-16 00:26:59,2026-08-16 00:33:59,5.86011,1,5.2,-1.32827324,-1.32827324,-2.07156309,-4.05904059,49.74716923,-37.5,0.0,10.78431373,-129.31726908,36.32052793,-21.52777778,0.64808649,0,-0.94220277,-4.76190476,0.01978022,0.01335089,0.06226875,0.28155173,0.03638193,-0.29318923,-0.95238095,1.53846154,0.0
REDTRY,2026-08-16 00:18:59,2026-08-16 00:26:59,2026-08-16 00:33:59,5.86011,3,5.26,-0.18975332,-0.94161959,-0.56710775,-2.95202952,53.81214812,-15.6626506,14.70588235,25.49019608,-102.02757502,43.28441023,-8.48484848,1.15390261,0,-0.87305105,-0.75471698,0.0224063,0.1815671,0.06060021,0.4527326,0.03222662,-0.25319752,0.0,0.95057034,0.6
REDTRY,2026-08-16 00:18:59,2026-08-16 00:26:59,2026-08-16 00:33:59,5.86011,5,5.36,0.94161959,1.32325142,-1.65137615,-1.65137615,60.3786148,-14.63414634,44.11764706,31.37254902,-11.76470588,53.01157584,-7.18562874,1.73925269,0,-0.73590642,-2.54545455,0.0222548,0.4833315,0.06149728,0.36332334,0.21824458,-0.48050683,1.13207547,1.67910448,0.77777778
REDTRY,2026-08-16 00:18:59,2026-08-16 00:26:59,2026-08-16 00:33:59,5.86011,10,5.45,-0.18315018,2.83018868,-0.90909091,6.4453125,67.52659107,22.22222222,73.68421053,79.32162085,70.3010279,80.60716739,21.71717172,3.40444606,0,-0.17133847,0.0,0.0259502,0.69120678,0.221561,0.45634864,0.32795082,-0.10482519,-0.18315018,0.91743119,0.0
LINEATRY,2026-08-16 00:25:59,2026-08-16 00:25:59,2026-08-16 00:40:59,6.42378,0,0.1043,0.09596929,0.48169557,0.48169557,0.77294686,76.01382561,57.14285714,80.0,83.33333333,205.03597122,68.45083488,60.0,0.22753063,0,0.05835481,0.57859209,0.00102726,1.00650222,0.01065762,0.03432331,0.86141053,0.7501814,0.0,0.0,
LINEATRY,2026-08-16 00:25:59,2026-08-16 00:25:59,2026-08-16 00:40:59,6.42378,1,0.1042,-0.28708134,0.38535645,0.48216008,0.6763285,73.90123042,53.84615385,70.0,90.0,234.7012239,64.03525046,64.28571429,0.20901711,0,0.05483251,0.48216008,0.00095969,1.00201208,0.00960455,1.1682433,0.86137103,0.74954539,0.0,0.09596929,0.0
LINEATRY,2026-08-16 00:25:59,2026-08-16 00:25:59,2026-08-16 00:40:59,6.42378,3,0.1038,0.0,0.09643202,0.09643202,0.28985507,92.99056067,100.0,100.0,100.0,100.7751938,57.10884354,50.0,0.12207264,0,0.01262366,0.28985507,0.00027525,0.8141449,0.00660711,0.70446875,0.95300307,0.00092655,0.0,0.0,
LINEATRY,2026-08-16 00:25:59,2026-08-16 00:25:59,2026-08-16 00:40:59,6.42378,5,0.1038,0.09643202,0.09643202,0.09643202,0.28985507,92.99056088,100.0,100.0,100.0,124.62462462,54.72789116,50.0,0.12128713,0,0.01593872,0.28985507,0.00027525,0.86297503,0.00731831,0.01801154,0.98336552,0.00096217,0.0,0.0,
LINEATRY,2026-08-16 00:25:59,2026-08-16 00:25:59,2026-08-16 00:40:59,6.42378,10,0.1037,0.0,0.19323671,0.19323671,0.48449612,90.36364236,100.0,100.0,100.0,120.89810017,41.63265306,100.0,0.12065324,0,0.03028637,0.19323671,0.0003444,0.91243809,0.0067995,0.0,0.19393388,1.0,0.0,0.0,
USTCTRY,2026-08-16 00:40:59,2026-08-16 00:40:59,2026-08-16 00:55:59,5.16667,0,0.24,0.92514718,0.92514718,0.96760623,0.96760623,95.3320866,92.0,100.0,100.0,666.66666667,74.30952381,92.0,0.15499067,0,0.04458279,0.92514718,0.00074405,1.5505898,0.008705,13.96542323,0.42363852,0.56622416,0.62893082,0.625,1.0
USTCTRY,2026-08-16 00:40:59,2026-08-16 00:40:59,2026-08-16 00:55:59,5.16667,1,0.2378,0.0,0.04206984,0.0,0.04206984,75.10175245,33.33333333,100.0,100.0,59.3220339,72.84013605,33.33333333,0.05781336,0,-0.01382806,0.0,9.011e-05,0.67132727,0.00257836,0.0,0.0,0.11262223,0.0,0.0,
USTCTRY,2026-08-16 00:40:59,2026-08-16 00:40:59,2026-08-16 00:55:59,5.16667,3,0.2378,0.04206984,0.0,0.0,0.168492,75.10175297,66.66666667,100.0,83.33333333,63.18082789,80.45918367,66.66666667,0.06487278,0,-0.01357645,0.0,0.00018022,0.71114515,0.00288961,5.19906298,0.0,0.92396455,0.0,0.0,
USTCTRY,2026-08-16 00:40:59,2026-08-16 00:40:59,2026-08-16 00:55:59,5.16667,5,0.2377,-0.04205214,-0.04205214,-0.04205214,0.126369,70.4392519,60.0,75.0,91.66666667,30.3030303,83.31632653,60.0,0.07686402,0,-0.01007455,0.0,0.00015025,0.60910895,0.00308565,0.06661869,0.0,-0.18819242,0.0,0.0,
USTCTRY,2026-08-16 00:40:59,2026-08-16 00:40:59,2026-08-16 00:55:59,5.16667,10,0.2378,0.0,0.0,0.04206984,0.12631579,84.00284801,100.0,100.0,100.0,106.81399632,80.40423862,100.0,0.10771149,0,0.00798099,0.168492,0.00012015,0.76991564,0.00522657,0.0,0.05239846,0.5414929,0.0,0.0,
HEMITRY,2026-08-16 01:08:59,2026-08-16 01:12:59,2026-08-16 01:22:59,5.6615,0,0.339,1.61870504,0.41469194,-0.41128085,0.68310068,53.26993197,3.09278351,65.11627907,25.31988419,-13.9913027,21.01731836,1.36452242,0.0126387,1,-0.0663966,0.89285714,0.0108091,0.67706095,0.02770773,0.63035966,-0.00234495,-0.43002576,1.67966407,1.6519174,1.0
HEMITRY,2026-08-16 01:08:59,2026-08-16 01:12:59,2026-08-16 01:22:59,5.6615,1,0.3336,-0.29886432,-0.59594756,-2.02643172,-0.29886432,44.75772141,-8.98550725,0.0,20.2811245,-128.18261633,22.9743956,0.20533881,-0.07266318,0,-0.13680992,-0.20939276,0.01042737,0.11391689,0.02757649,1.17912939,-0.03865486,-0.64934832,-0.14965579,0.7793765,0.0
HEMITRY,2026-08-16 01:08:59,2026-08-16 01:12:59,2026-08-16 01:22:59,5.6615,3,0.3376,0.59594756,-0.85168869,-0.1183432,-0.50103154,50.77916901,10.57401813,50.0,53.03030303,-27.5,25.24982058,4.65116279,0.17807508,0,0.0008672,0.02962963,0.01000762,0.52011734,0.02504348,1.12475825,-0.02479692,0.20034894,0.0,0.68127962,0.82608696
HEMITRY,2026-08-16 01:08:59,2026-08-16 01:12:59,2026-08-16 01:22:59,5.6615,5,0.3404,-0.02936858,0.71005917,1.30952381,1.33968443,55.66452364,10.58823529,81.81818182,75.37878788,109.16057123,26.2804525,11.65254237,0.34504963,0,0.11646071,1.0989011,0.00990431,0.831757,0.02725204,0.78083641,0.12637386,0.36139405,-0.08805401,0.52878966,0.83333333
HEMITRY,2026-08-16 01:08:59,2026-08-16 01:12:59,2026-08-16 01:22:59,5.6615,10,0.336,0.50852528,-0.44444444,-0.20790021,1.91082803,49.79857692,8.60534125,32.58426966,56.139201,23.67315769,19.38307816,12.77890467,0.11197707,0,0.03630634,0.02977077,0.01048044,0.57711964,0.04084266,0.68158896,0.14249744,0.32596769,0.29850746,0.83333333,0.5
ONTTRY,2026-08-16 01:21:59,2026-08-16 01:26:59,2026-08-16 01:36:59,8.67117,0,1.772,-0.11273957,-0.11273957,-0.22522523,-0.22522523,25.66997101,-66.66666667,0.0,22.22222222,-218.16168328,58.33333333,-44.44444444,-0.03363743,0,-0.02763317,-0.22522523,0.00036279,-0.20096568,0.00269193,0.7208632,0.76416723,-0.21359598,0.0,0.0,
ONTTRY,2026-08-16 01:21:59,2026-08-16 01:26:59,2026-08-16 01:36:59,8.67117,1,1.774,0.0,0.05640158,-0.11261261,-0.11261261,38.31819485,-50.0,33.33333333,33.33333333,-127.59856631,60.71428571,-28.57142857,-0.01867716,0,-0.02174882,-0.11261261,0.00028185,0.07907778,0.00207394,0.0,0.79315986,-0.04822375,0.0,0.0,
ONTTRY,2026-08-16 01:21:59,2026-08-16 01:26:59,2026-08-16 01:36:59,8.67117,3,1.774,0.05640158,-0.11261261,-0.11261261,-0.11261261,38.31819494,-50.0,33.33333333,44.44444444,-249.74200206,67.85714286,-28.57142857,-0.00850582,0,-0.02172928,-0.11261261,0.00028185,-0.07078706,0.00172656,3.58185185,0.79315986,-0.04822375,0.05640158,0.05636979,1.0
ONTTRY,2026-08-16 01:21:59,2026-08-16 01:26:59,2026-08-16 01:36:59,8.67117,5,1.776,0.0,0.0,0.0,0.0,73.41415765,0.0,100.0,66.66666667,-333.33333333,71.42857143,-100.0,0.0201701,0,-0.00874429,0.0,0.00012066,0.55735393,0.00049088,91.30088496,0.8277439,0.0,0.16920474,0.16891892,1.0
ONTTRY,2026-08-16 01:21:59,2026-08-16 01:26:59,2026-08-16 01:36:59,8.67117,10,1.776,0.0,0.0,0.0,0.05633803,73.41415846,100.0,50.0,83.33333333,47.61904762,90.47619048,100.0,0.031069,0,-0.0084374,0.0,4.022e-05,0.66366342,0.00103229,0.0,0.0,,0.0,0.0,
COWTRY,2026-08-16 01:59:59,2026-08-16 02:00:59,2026-08-16 02:07:59,5.15933,0,6.57,-0.30349014,-1.05421687,-0.60514372,0.30534351,48.26211182,-3.7037037,46.15384615,69.23076923,-22.64685067,34.92408907,-2.17391304,0.23321572,0,-0.00941996,0.0,0.00500109,0.41792365,0.0222129,0.80853348,0.61662953,0.0087068,-0.15197568,0.456621,0.66666667
COWTRY,2026-08-16 01:59:59,2026-08-16 02:00:59,2026-08-16 02:07:59,5.15933,1,6.59,-0.75301205,-0.30257186,-0.45317221,0.61068702,52.0601641,14.28571429,61.53846154,87.17948718,30.04787849,36.58642673,4.44444444,0.32603719,0,0.05117623,0.304414,0.00487752,0.56744641,0.02366124,2.13737561,0.60799246,-0.00855554,-0.45317221,0.91047041,0.5
COWTRY,2026-08-16 01:59:59,2026-08-16 02:00:59,2026-08-16 02:07:59,5.15933,3,6.64,0.45385779,0.3021148,0.3021148,1.2195122,63.69680516,39.13043478,100.0,93.93939394,129.81407703,39.56089587,23.68421053,0.37826207,0,0.10933478,1.68453292,0.00408778,0.92936568,0.02517281,2.96134407,0.52524039,0.43808823,0.45385779,0.45180723,1.0
COWTRY,2026-08-16 01:59:59,2026-08-16 02:00:59,2026-08-16 02:07:59,5.15933,5,6.61,-0.1510574,-0.1510574,0.60882801,1.3803681,58.94980547,36.0,90.90909091,94.19191919,120.4278813,40.66909021,25.64102564,0.34395273,0,0.11834645,0.91603053,0.00421439,0.81177615,0.02691207,0.89361401,0.37102673,0.18920952,0.15151515,0.30257186,0.5
COWTRY,2026-08-16 01:59:59,2026-08-16 02:00:59,2026-08-16 02:07:59,5.15933,10,6.57,0.0,0.61255743,0.30534351,0.92165899,54.92314603,40.74074074,90.0,83.33333333,102.83687943,41.03486428,11.36363636,0.10079568,0,0.0534313,0.76687117,0.00478365,0.82995601,0.01669811,0.28953758,-0.00373101,-0.19428215,0.15243902,0.304414,1.0
HEMITRY,2026-08-16 02:05:59,2026-08-16 02:05:59,2026-08-16 02:17:59,5.51918,0,0.3207,-1.04905893,-0.80420662,0.56444026,-0.52729529,37.42881243,-15.17857143,52.10084034,69.46778711,-22.58173239,50.85600108,-6.58823529,-1.01728196,0,0.2596932,0.9125236,0.0094659,0.41361647,0.07744771,0.46612325,-0.22327236,0.60842481,-1.11008326,1.40318054,0.13333333
HEMITRY,2026-08-16 02:05:59,2026-08-16 02:05:59,2026-08-16 02:17:59,5.51918,1,0.3241,0.18547141,0.71472965,1.06018085,0.77736318,42.55824044,8.21256039,80.67226891,79.01215532,-1.65184861,53.32044839,7.35632184,-1.05008882,0,0.27805418,2.23974763,0.00958699,0.49754708,0.10060539,0.70012452,-0.21879117,0.29287843,0.21645022,0.61709349,0.35
HEMITRY,2026-08-16 02:05:59,2026-08-16 02:05:59,2026-08-16 02:17:59,5.51918,3,0.3233,0.46612803,0.81072654,0.74789654,-1.40286673,40.81781699,10.37735849,80.73394495,46.55000962,-30.94939356,58.58386753,-5.65656566,-1.41110503,0,0.11690141,-0.12357121,0.01093633,0.42302437,0.1350032,0.16634799,-0.14050808,-0.0648495,0.59116366,0.71141355,1.0
HEMITRY,2026-08-16 02:05:59,2026-08-16 02:05:59,2026-08-16 02:17:59,5.51918,5,0.3189,-0.56127222,-0.62324712,0.34612964,-8.12445981,31.23044871,-66.51376147,12.12121212,15.97796143,-57.19975984,60.69038594,-41.32653061,-1.79683756,0,-0.12251734,-1.08560794,0.01756036,0.29402278,0.14918421,1.08130289,-0.17304766,0.11989662,-0.43709023,0.56444026,0.0
HEMITRY,2026-08-16 02:05:59,2026-08-16 02:05:59,2026-08-16 02:17:59,5.51918,10,0.3178,0.25236593,-1.82267532,-1.42679901,-7.83062645,26.46790926,-60.26200873,9.09090909,6.59076004,-105.50632432,42.1634742,-38.95939086,-2.29111366,0,-0.72250594,-8.44137136,0.01771105,0.15047942,0.14936517,1.08959523,-0.18335423,-0.33218221,0.12602394,1.35305223,0.76744186
DOLOTRY,2026-08-16 02:52:59,2026-08-16 02:54:59,2026-08-16 03:07:59,5.58276,0,1.02,-0.09794319,-0.58479532,-0.87463557,-1.82868142,36.89119791,-48.57142857,0.0,0.0,-132.56113256,37.75303076,-40.0,-0.46080754,0,-0.13012716,-1.06692532,0.00315126,0.09057809,0.02253856,0.1243152,0.35253171,-0.85100756,-0.19569472,0.19607843,0.0
DOLOTRY,2026-08-16 02:52:59,2026-08-16 02:54:59,2026-08-16 03:07:59,5.58276,1,1.021,0.0,-0.87378641,-0.77745384,-0.9699321,37.74806064,-50.0,0.0,7.84313725,-141.82754183,34.72974867,-42.22222222,-0.43434867,0,-0.1307956,-1.44787645,0.00314817,0.07948348,0.02089331,0.0,-0.25473978,-0.80148489,0.0,0.0,
DOLOTRY,2026-08-16 02:52:59,2026-08-16 02:54:59,2026-08-16 03:07:59,5.58276,3,1.026,-0.38834951,-0.29154519,0.39138943,-0.58139535,41.94861654,-7.31707317,23.52941176,37.25490196,-67.47137109,30.57848212,-12.0,-0.34739454,0,-0.10805538,-1.15606936,0.00348092,0.30668168,0.04151056,0.0381859,-0.16551435,0.45755855,-0.29154519,0.29239766,0.0
DOLOTRY,2026-08-16 02:52:59,2026-08-16 02:54:59,2026-08-16 03:07:59,5.58276,5,1.029,0.0,0.68493151,-0.19398642,-0.19398642,44.56917996,-10.0,41.17647059,30.55175559,-58.40039015,29.73717263,-18.86792453,-0.37198279,0,-0.15583903,-0.96246391,0.00367902,0.33470902,0.04725146,0.0,-0.11019178,-0.75694856,0.0,0.0,
DOLOTRY,2026-08-16 02:52:59,2026-08-16 02:54:59,2026-08-16 03:07:59,5.58276,10,1.031,-0.48262548,-0.6743738,-0.76997113,-2.36742424,43.43770648,-35.21126761,18.75,25.69444444,-81.99121523,25.03153477,-27.61904762,-0.19084295,0,-0.19668239,0.0,0.00727449,0.23873592,0.04240386,0.08596488,0.00071736,-0.45294283,0.0,0.0,
WALTRY,2026-08-16 03:05:59,2026-08-16 03:07:59,2026-08-16 03:20:59,6.61157,0,1.18,-1.66666667,-3.27868852,-3.27868852,-3.27868852,26.51466998,-50.0,0.0,5.55555556,-283.14606742,27.25623583,0.0,-0.40875915,0,-0.38151547,-2.47933884,0.00726392,-0.32622372,0.03727903,1.71711701,-0.21835787,-0.69717529,-0.84033613,1.69491525,0.0
WALTRY,2026-08-16 03:05:59,2026-08-16 03:07:59,2026-08-16 03:20:59,6.61157,1,1.2,-0.82644628,-1.63934426,-1.63934426,-1.63934426,36.3207893,-33.33333333,16.66666667,13.88888889,-249.48875256,28.27664399,10.0,-0.10713875,0,-0.22760691,-0.82644628,0.00595238,-0.14549722,0.02539661,5.92169112,-0.1477173,-0.63522343,-0.82644628,1.66666667,0.5
WALTRY,2026-08-16 03:05:59,2026-08-16 03:07:59,2026-08-16 03:20:59,6.61157,3,1.22,0.0,0.0,0.0,-0.81300813,54.30378876,-20.0,25.0,25.0,-36.91639522,24.93197279,44.44444444,0.16938363,0,-0.09428863,0.0,0.00526932,0.39959758,0.02036793,1.91600631,-0.18447119,0.33068459,0.0,0.0,
WALTRY,2026-08-16 03:05:59,2026-08-16 03:07:59,2026-08-16 03:20:59,6.61157,5,1.22,0.0,0.0,0.82644628,-0.81300813,54.30378884,-20.0,25.0,33.33333333,-31.74603175,22.55102041,37.5,0.21319102,0,-0.09400403,0.0,0.00468384,0.41048564,0.02284538,0.0,-0.22346132,0.7469592,0.0,0.0,
WALTRY,2026-08-16 03:05:59,2026-08-16 03:07:59,2026-08-16 03:20:59,6.61157,10,1.21,0.0,-0.81967213,-0.81967213,-0.81967213,45.81935236,0.0,0.0,16.66666667,-71.96198235,23.55442177,-16.66666667,0.17453202,0,-0.21940584,-1.62601626,0.00354191,0.28448909,0.03425859,1.18878694,-0.15252595,-0.61015991,0.0,0.0,
ACETRY,2026-08-16 03:07:59,2026-08-16 03:10:59,2026-08-16 03:22:59,5.17055,0,7.272,-0.23322815,-1.5701137,-2.1396851,-1.53012864,35.08271706,-21.37931034,20.60810811,30.63063063,-236.82228916,15.98329485,-10.20746888,-0.45542528,0,-0.16446241,-0.47899275,0.01183601,-0.10288468,0.02695993,0.39304314,-0.16933957,-1.0,-0.34260655,0.78382838,0.56140351
ACETRY,2026-08-16 03:07:59,2026-08-16 03:10:59,2026-08-16 03:22:59,5.17055,1,7.289,-0.74891068,-1.81842672,-1.59308762,-1.91091374,36.45163725,-16.72473868,26.35135135,43.69369369,-253.74952569,16.80298711,-7.82828283,-0.33313998,0,-0.10617193,-2.08221386,0.01164181,-0.16188002,0.02254204,1.47800246,-0.18815768,-0.48286623,-0.53220524,0.78200027,0.28070175
ACETRY,2026-08-16 03:07:59,2026-08-16 03:10:59,2026-08-16 03:22:59,5.17055,3,7.388,-0.48491379,-0.25651411,-0.45809755,-0.69892473,45.81098158,-5.2238806,59.7972973,68.69369369,-32.60045489,19.08077026,-2.69097222,-0.10463739,0,0.0302099,0.203445,0.01113775,0.31116623,0.0170761,0.42517242,-0.13081507,0.30320734,-0.57865698,0.97455333,0.16666667
ACETRY,2026-08-16 03:07:59,2026-08-16 03:10:59,2026-08-16 03:22:59,5.17055,5,7.431,0.32401782,0.12126112,1.69700287,0.18875556,50.79709731,0.56710775,74.32432432,73.12517295,81.0279877,22.50814748,-0.37002775,-0.09657651,0,0.05046127,0.62288422,0.01039083,0.61564867,0.01784016,1.53232458,-0.17866876,0.90757347,0.0,1.33225676,0.23232323
ACETRY,2026-08-16 03:07:59,2026-08-16 03:10:59,2026-08-16 03:22:59,5.17055,10,7.307,-1.84040838,-0.89515801,-1.05619499,-2.28670768,35.03700286,-35.28089888,32.76450512,43.26917196,-260.48511398,27.08705276,-24.54780362,-0.33561151,0,-0.10807699,-1.48307941,0.00756613,-0.27480444,0.02059684,8.97739819,-0.24518237,-0.18998865,-1.66868524,3.22977966,0.40677966
CHIPTRY,2026-08-16 03:10:59,2026-08-16 03:12:59,2026-08-16 03:23:59,5.38733,0,1.2956,0.32522843,-1.03880232,-1.0236822,-1.88564938,40.38282665,-27.6974416,27.32919255,12.25708421,-169.44444444,25.55132903,-34.98168498,-0.34892277,0,-0.11449787,-0.36145505,0.00602038,0.07960218,0.02473695,3.26348433,0.08111229,0.05210909,0.23984526,0.67922198,1.0
CHIPTRY,2026-08-16 03:10:59,2026-08-16 03:12:59,2026-08-16 03:23:59,5.38733,1,1.2914,-0.75315094,-1.73489575,-0.69209474,-2.20371072,36.75104781,-33.95565928,0.0,17.08177959,-182.58782622,23.80507658,-32.97455969,-0.30139949,0,-0.1004676,-1.09519798,0.00565278,-0.12228747,0.02301609,1.66572536,-0.07613994,-0.24907075,-0.67681895,0.68143101,0.0
CHIPTRY,2026-08-16 03:10:59,2026-08-16 03:12:59,2026-08-16 03:23:59,5.38733,3,1.3092,-0.3804596,0.67671486,-0.42592029,-0.18298262,47.85543383,-5.6,41.80327869,48.36065574,-36.30802624,21.01034358,-9.44386149,-0.12256074,0,0.0013278,-0.65260282,0.00519947,0.39637709,0.01758507,1.23730449,-0.01955798,-0.29281514,-0.16014642,0.31316835,0.48780488
CHIPTRY,2026-08-16 03:10:59,2026-08-16 03:12:59,2026-08-16 03:23:59,5.38733,5,1.309,0.66133497,-0.44113173,0.66907637,-0.42598509,47.63329482,-8.17790531,40.98360656,26.63934426,-82.7703548,21.06328776,-18.90989989,-0.19756959,0,-0.04965521,-0.87088224,0.0049056,0.37921393,0.01764002,1.7689893,0.01477449,0.13255532,0.59944666,0.59587471,1.0
CHIPTRY,2026-08-16 03:10:59,2026-08-16 03:12:59,2026-08-16 03:23:59,5.38733,10,1.3003,-0.41357126,-1.32797086,-1.52972359,-0.7101405,34.58017419,-35.96287703,5.32786885,7.90383577,-234.02345805,20.14517305,-20.20497804,-0.17718355,0,-0.0810951,-1.08778336,0.00375188,-0.14261601,0.01566772,0.96725435,-0.30313959,-0.8549685,-0.31432076,0.45374144,0.22033898
NXPCTRY,2026-08-16 03:24:59,2026-08-16 03:24:59,2026-08-16 03:39:59,6.41711,0,9.35,0.0,-0.10683761,-0.10683761,-1.37130802,52.06549844,-21.21212121,50.0,42.51336898,-25.67829457,19.34749938,-9.09090909,0.06570834,0,-0.026942,0.32188841,0.00252101,0.42892284,0.02628356,0.0,-0.10857466,-0.5,0.0,0.0,
NXPCTRY,2026-08-16 03:24:59,2026-08-16 03:24:59,2026-08-16 03:39:59,6.41711,1,9.35,-0.10683761,-0.10683761,-0.31982942,-1.68243954,52.06549845,-33.33333333,41.17647059,37.44090522,-28.44508187,22.89429741,-21.42857143,0.07363542,0,-0.02568155,0.75431034,0.00320856,0.4191019,0.0263847,0.09474832,-0.0540527,-0.67907735,0.0,0.0,
NXPCTRY,2026-08-16 03:24:59,2026-08-16 03:24:59,2026-08-16 03:39:59,6.41711,3,9.36,0.0,-0.21321962,0.42918455,-0.42553191,53.94381203,-21.73913043,34.7826087,34.7826087,-1.64203612,33.66260473,-15.09433962,0.07703633,0,-0.03087563,0.10695187,0.00404457,0.49454325,0.02936378,0.0,-0.05432224,-0.77171775,0.0,0.0,
NXPCTRY,2026-08-16 03:24:59,2026-08-16 03:24:59,2026-08-16 03:39:59,6.41711,5,9.36,-0.21321962,0.42918455,0.42918455,-0.42553191,53.94381202,-7.69230769,34.7826087,27.53623188,8.11287478,45.79145627,4.6875,0.05227651,0,-0.05915623,-1.26582278,0.004884,0.52533148,0.03165724,0.10686829,-0.05459449,-0.8087403,0.0,0.0,
